event_id,source,year,month,day,region,district,municipality,cause,deaths,missing,injured,people_affected,houses_destroyed,houses_affected,evacuated,roads_damaged_km,transport_affected,latitude,longitude,district_area_sq_km,elevation_m,terrain_relief_m,households_2011,population_2011,population_density_2011,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainy_days_7d,rainfall_7d_anomaly,casualty_label_known,housing_label_known,transport_label_known,severe_label_known
desinventar-f27c1a26-c98a-4268-a63d-469015332a64,UNDRR DesInventar Nepal,1997,7,0,Eastern Region,Ilam,UNKNOWN,HEAVY RAINS,7,0,0,356,94,75,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-cdc9ccff-6bcf-4424-9527-c5eb3e8ab1a8,UNDRR DesInventar Nepal,2009,9,5,Central Region,Ramechhap,UNKNOWN,HEAVY RAINS,2,0,3,5,1,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-554cb305-96fa-4b9a-ba89-9228c124b044,UNDRR DesInventar Nepal,1997,8,2,Far Western Region,Bajura,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-a0f066ca-0f52-47a1-8d0b-64d80c4cd94d,UNDRR DesInventar Nepal,1993,7,19,Central Region,Makwanpur,PALUNG,HEAVY RAINS,60,0,0,3321,45,25,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-0b47bbfb-388c-443e-9ea5-e00ba440a9c0,UNDRR DesInventar Nepal,1993,8,22,Eastern Region,Saptari,UNKNOWN,HEAVY RAINS,0,0,0,2025,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-a18b8dab-16ec-4662-aed9-d92e336542de,UNDRR DesInventar Nepal,1974,9,2,Central Region,Kathmandu,KATHMANDU METROPOLITAN CITY,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-9ea4c382-896b-4a7f-a3e2-6a582f43e99c,UNDRR DesInventar Nepal,1997,8,19,Central Region,Sarlahi,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-4aa1d848-7941-4978-9c6e-cbda550dfdb9,UNDRR DesInventar Nepal,1971,4,21,Western Region,Tanahu,VYAS_NP_(DAMAULI),OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-264f9b47-6e8e-4d25-9a37-8e0841517f91,UNDRR DesInventar Nepal,1971,5,24,Western Region,Myagdi,RATNE_CHAUR,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-3fd030e7-a07a-415e-abcb-54b9b30d7718,UNDRR DesInventar Nepal,1971,6,14,Central Region,Makwanpur,BHIMPHEDI,OTHER,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-9fc7be76-2f44-4c89-b136-07e65e8ee350,UNDRR DesInventar Nepal,1971,6,16,Central Region,Chitawan,KHAIRAHANI,OTHER,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-5c223846-2563-437a-8ec7-fc7508bae93e,UNDRR DesInventar Nepal,1971,6,16,Central Region,Chitawan,JAGATPUR,OTHER,0,0,0,0,20,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-d1c10535-99c5-4680-9cb5-96827ccdbf61,UNDRR DesInventar Nepal,1971,6,17,Eastern Region,Sunsari,Duhabi,OTHER,0,0,0,675,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-6bd9e914-aa85-46f4-a016-4de3e735e98e,UNDRR DesInventar Nepal,1971,6,17,Central Region,Bhaktapur,SUDAL,OTHER,0,0,0,0,0,3,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-d2099c55-db7c-46b9-a747-311ec7c99cec,UNDRR DesInventar Nepal,1971,6,18,Central Region,Lalitpur,Chandanpur,OTHER,4,0,1,0,1,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-425063a3-368b-4c25-8ea6-868dd3690a4b,UNDRR DesInventar Nepal,1971,6,18,Central Region,Kavre,DEBITAR,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-d1be6b35-cca1-43ee-800c-13a8ca523744,UNDRR DesInventar Nepal,1971,6,22,Central Region,Sindhuli,Kakurthakur,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-2d299729-8875-4e71-96a6-10f26376ba27,UNDRR DesInventar Nepal,1971,6,22,Central Region,Sarlahi,JABDI,OTHER,0,0,0,0,10,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-6d3561ad-2cbf-4f70-aefb-847f02fe1cbc,UNDRR DesInventar Nepal,1971,6,25,Far Western Region,Doti,UNKNOWN,OTHER,5,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-4f50d440-f2cc-456e-949b-bafd1790e7ac,UNDRR DesInventar Nepal,1971,7,2,Central Region,Rautahat,BAIRIYA,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-3d6ad7cc-7d9d-4dd3-9b0a-46d82c77ef0c,UNDRR DesInventar Nepal,1971,7,3,Central Region,Sindhuli,Bhimsthan,OTHER,22,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-b263e0c8-0801-4980-8a7f-ba4076f1f6eb,UNDRR DesInventar Nepal,1971,7,18,Eastern Region,Dhankuta,PAREWADIN,OTHER,3,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-d801f1be-ccea-479b-8763-b6e1c5ffa60e,UNDRR DesInventar Nepal,1971,7,31,Eastern Region,Jhapa,SANISCHARE,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-4a2fedc8-5779-41a2-a0ca-4491f9c2448d,UNDRR DesInventar Nepal,1971,7,31,Eastern Region,Morang,Biratnagar Municipality,OTHER,0,0,0,135,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-657c302f-553f-45a3-8665-6267479b1e67,UNDRR DesInventar Nepal,1971,8,12,Eastern Region,Morang,Urlabari,OTHER,0,0,0,0,0,14,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-5c887932-2460-4aa8-8dd4-048008913a3e,UNDRR DesInventar Nepal,1971,8,13,Central Region,Sindhupalchoke,Chautara,OTHER,0,0,0,0,0,2,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-03e4f488-f4e2-44f5-a6da-053a3ccd4c39,UNDRR DesInventar Nepal,1972,7,30,Central Region,Bhaktapur,BALKOT,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-aeef2c0c-ee96-4e00-9610-e59e0b450789,UNDRR DesInventar Nepal,1974,8,13,Western Region,Kaski,DHITAL,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-db7915ba-eeba-41fe-9000-2ea811a957b5,UNDRR DesInventar Nepal,1972,6,19,Western Region,Lamjung,UNKNOWN,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-d165ef5a-d206-49a5-a4a1-d7dfa1f02adb,UNDRR DesInventar Nepal,1972,6,27,Western Region,Tanahu,UNKNOWN,OTHER,2,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-cb3e65e7-e668-4c25-a60d-85d813aa7f8c,UNDRR DesInventar Nepal,1972,7,5,Far Western Region,Bajhang,UNKNOWN,OTHER,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-0efab475-09ac-48dd-973a-8ba7514dbcd8,UNDRR DesInventar Nepal,1972,7,30,Central Region,Bhaktapur,SIPADOL,OTHER,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-1cf0aeb8-71d0-41b2-ab9c-8f07edf89382,UNDRR DesInventar Nepal,1972,7,30,Central Region,Nuwakot,UNKNOWN,OTHER,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-bd4becda-19b4-4af3-999c-0a5dbce54fb4,UNDRR DesInventar Nepal,1972,7,30,Central Region,Dhading,SALANG,OTHER,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-dc12c5f7-e394-43f3-a423-6e9f5b6b255a,UNDRR DesInventar Nepal,1972,7,30,Central Region,Dhading,NAUBISE,OTHER,2,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-6018536a-6291-4d6c-8a7b-f1b8ec29f560,UNDRR DesInventar Nepal,1972,7,30,Central Region,Dhading,UNKNOWN,OTHER,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-ad0622c7-03ee-4448-8217-d92394a2c5c0,UNDRR DesInventar Nepal,1972,7,30,Central Region,Kathmandu,BISHUNU BUDHANILKANTHA,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-5378ebec-3edc-41da-becc-b42ae124f4ba,UNDRR DesInventar Nepal,1972,7,30,Central Region,Dhading,KHATTE,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-ce29a8db-6a9e-4b67-a2f2-14ed62775df8,UNDRR DesInventar Nepal,1972,7,30,Central Region,Kathmandu,KATHMANDU METROPOLITAN CITY,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-9d7cec1c-1a9f-4060-b7eb-bb38924538c3,UNDRR DesInventar Nepal,1972,7,30,Central Region,Kathmandu,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-feff2c9a-65bb-4e68-bd76-c334665b06cd,UNDRR DesInventar Nepal,1972,8,1,Eastern Region,Sunsari,Duhabi,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-b9dac4d2-a30a-40f0-8b8c-13538e186858,UNDRR DesInventar Nepal,1972,7,28,Central Region,Kathmandu,KIRTIPUR MUNICIPALITY,HEAVY RAINS,0,0,0,0,3,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-fd8f9869-1c71-420f-bc1d-0e577f713e02,UNDRR DesInventar Nepal,1972,8,1,Central Region,Rautahat,BASANTAPATTI,HEAVY RAINS,0,0,0,250,0,0,250,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-8dd04bae-ad8a-4a66-86e2-d4003a09f03d,UNDRR DesInventar Nepal,1972,7,30,Western Region,Tanahu,CHHANG,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-20e432eb-aeeb-46bf-a55f-5729049982bc,UNDRR DesInventar Nepal,1972,8,13,Western Region,Kaski,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-1686c1f6-8384-4e00-bcf7-ae5fd79eaf3b,UNDRR DesInventar Nepal,1972,8,13,Western Region,Kaski,REEVAN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-6e9a7d32-493e-48f2-b450-aee2987659df,UNDRR DesInventar Nepal,1972,8,13,Western Region,Kaski,DHITAL,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-7feb3926-0b3f-4b5b-90d6-545ab6d22ac7,UNDRR DesInventar Nepal,1972,8,13,Western Region,Kaski,DHAMPUS,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-b802d657-e336-486a-9182-2752d3c7cb28,UNDRR DesInventar Nepal,1972,8,15,Western Region,Kaski,POKHARA_SMP,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-46ce632a-e993-4157-a314-e2d698469377,UNDRR DesInventar Nepal,1972,9,16,Far Western Region,Kanchanpur,MAHENDRA NAGAR N.P.,HEAVY RAINS,0,0,0,0,2,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-317f0ffc-066f-42f3-803f-d4608fc8bd6f,UNDRR DesInventar Nepal,1972,10,7,Western Region,Kaski,UNKNOWN,HEAVY RAINS,0,0,0,0,7,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-b350b31e-4a2a-4e73-8997-fbb690734127,UNDRR DesInventar Nepal,1974,1,23,Far Western Region,Kanchanpur,MAHENDRA NAGAR N.P.,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-f05657b6-26a3-4f7b-a3b3-305fc289081a,UNDRR DesInventar Nepal,1974,9,10,Central Region,Chitawan,UNKNOWN,HEAVY RAINS,9,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-000fbb0e-4094-431b-ae79-43ed2f72dec5,UNDRR DesInventar Nepal,1974,6,9,Central Region,Dhading,DARKHA,OTHER,2,0,1,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-a49e5fd2-78aa-4070-97a4-f1627acfab81,UNDRR DesInventar Nepal,1974,7,3,Western Region,Gulmi,BAJKATERI,HEAVY RAINS,0,0,0,0,6,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-33acd822-14ac-41ea-9312-9d42ab571bc9,UNDRR DesInventar Nepal,1974,6,27,Western Region,Kaski,HEMJA,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-dd201acf-988d-425b-a301-8cb0b1d144e6,UNDRR DesInventar Nepal,1974,7,28,Central Region,Dhanusa,Janakpur Municipality,OTHER,0,0,0,0,60,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-d9735e6c-1fa2-4761-930a-f1f7472d491b,UNDRR DesInventar Nepal,1974,7,29,Western Region,Baglung,DUDILABHATI,HEAVY RAINS,1,0,0,0,1,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-0eb5e6c8-7a18-45a6-9790-9ee0634907a4,UNDRR DesInventar Nepal,1974,7,29,Western Region,Baglung,NARETHANTI,HEAVY RAINS,0,0,0,0,0,0,90,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-9bdbb218-4bf6-4ada-b6e9-600b2f6f6061,UNDRR DesInventar Nepal,1974,8,1,Eastern Region,Jhapa,MECHI MUN.,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-48fd53a4-9af7-48fa-b9f3-8a8f7d108b5b,UNDRR DesInventar Nepal,1974,8,1,Eastern Region,Morang,Dainiya,HEAVY RAINS,2,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-2c7ee3b7-ae05-4c59-b09a-137d856f30e2,UNDRR DesInventar Nepal,1974,8,1,Eastern Region,Sunsari,Duhabi,HEAVY RAINS,0,0,0,124,7,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-ca25b20d-a6bd-4772-803f-8a1997c8211f,UNDRR DesInventar Nepal,1974,8,3,Eastern Region,Morang,Rajghat,HEAVY RAINS,0,0,0,0,0,80,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-ee163f51-bcd3-4c9c-ad76-c0a682718ca6,UNDRR DesInventar Nepal,1974,8,3,Eastern Region,Morang,Rajghat,HEAVY RAINS,0,0,0,0,6,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-be0e1ff1-f2b8-4c46-a8d3-03ec644e8014,UNDRR DesInventar Nepal,1974,8,3,Eastern Region,Dhankuta,UNKNOWN,HEAVY RAINS,0,0,0,0,3,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-36e78a6f-ba3b-449f-8b73-f0e42284bbed,UNDRR DesInventar Nepal,1974,8,4,Eastern Region,Jhapa,PRITHIVINAGAR,HEAVY RAINS,3,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-a05a8a70-13df-48fe-83fd-c951b204166e,UNDRR DesInventar Nepal,1974,8,2,Eastern Region,Jhapa,BHUDHABARE,HEAVY RAINS,3,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-bec13ac1-0588-4bc2-9729-5fad2c2a9c21,UNDRR DesInventar Nepal,1974,8,4,Central Region,Mahotari,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-872d2dfe-a593-4639-a2c7-12d092715730,UNDRR DesInventar Nepal,1974,8,4,Central Region,Dhanusa,Janakpur Municipality,HEAVY RAINS,0,0,0,1200,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-b9cb5ef5-a1bb-4d4f-8ecf-54755594f625,UNDRR DesInventar Nepal,1974,8,4,Central Region,Mahotari,Jaleswar Municipalit,HEAVY RAINS,0,0,0,0,200,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-5a5d06a7-a6ec-45fa-b0ff-0a88a1c24f66,UNDRR DesInventar Nepal,1974,7,20,Central Region,Mahotari,UNKNOWN,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-c432ad94-0088-4c24-8f2b-62f3bda8b12f,UNDRR DesInventar Nepal,1974,8,12,Eastern Region,Jhapa,PRITHIVINAGAR,HEAVY RAINS,0,0,0,0,6,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-446c9658-a6ef-4858-9ed0-9bd7efb8ee5e,UNDRR DesInventar Nepal,1974,8,13,Central Region,Parsa,Udayapur Ghurmi,HEAVY RAINS,3,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-3e62f1fc-4b5e-4fd2-aa5f-b7138bb12a2a,UNDRR DesInventar Nepal,1974,8,13,Western Region,Kaski,GHACHOK,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-c4f40ddb-9a5a-4a71-a272-0f56646e6d32,UNDRR DesInventar Nepal,1974,8,16,Central Region,Sarlahi,HATHIAUL,OTHER,0,0,0,0,9,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-63a110b6-6300-4b51-addc-9ff2bb8ead62,UNDRR DesInventar Nepal,1974,8,17,Eastern Region,Jhapa,KERABARI,HEAVY RAINS,0,0,0,0,30,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-71b42dd7-187a-42ca-995f-d428d267f9eb,UNDRR DesInventar Nepal,1974,8,20,Central Region,Sarlahi,PHARAHADAWA,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-e3ad74bd-35ba-4253-8372-88c35ed10298,UNDRR DesInventar Nepal,1974,8,20,Central Region,Sarlahi,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-524d4225-9632-472e-b64f-c724879843d5,UNDRR DesInventar Nepal,1974,8,20,Central Region,Ramechhap,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-6220d0b2-cf3e-4cea-b004-aa5b3365eafa,UNDRR DesInventar Nepal,1974,8,20,Central Region,Sindhupalchoke,UNKNOWN,HEAVY RAINS,0,0,3,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-a81f039d-81ed-48d5-b0ae-7440d27d6d83,UNDRR DesInventar Nepal,1974,8,20,Central Region,Rautahat,UNKNOWN,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-9a59ebce-156b-4df6-a92e-15982542ea87,UNDRR DesInventar Nepal,1974,8,27,Western Region,Baglung,UNKNOWN,OTHER,0,0,0,2500,12,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-56bfdd6b-2e00-4aa7-bf73-f47431af0ee4,UNDRR DesInventar Nepal,1974,8,4,Central Region,Chitawan,JAGATPUR,HEAVY RAINS,0,0,0,420,2,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-503532d8-c48a-458f-a2ce-e7bb349a0865,UNDRR DesInventar Nepal,1975,7,1,Western Region,Syangja,PUTALIDHET NP,HEAVY RAINS,0,1,0,0,4,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-1d2bb1b0-5dd6-4f1f-a863-2dfb962c6510,UNDRR DesInventar Nepal,1974,9,2,Eastern Region,Morang,UNKNOWN,HEAVY RAINS,0,0,0,5701,20,0,84,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-b8277bef-01df-4838-82bb-3aea6bda543e,UNDRR DesInventar Nepal,1974,9,7,Eastern Region,Dhankuta,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-2113306a-edf7-4bdd-ad82-13c8e8811412,UNDRR DesInventar Nepal,1974,9,8,Western Region,Nawalparasi,UNKNOWN,HEAVY RAINS,0,0,0,3000,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-df950000-aa6e-4d9b-ad7d-1b071fb01227,UNDRR DesInventar Nepal,1974,8,28,Eastern Region,Jhapa,UNKNOWN,HEAVY RAINS,0,0,0,0,118,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-281423ae-44a0-4feb-8b8a-b3e6e6ca0ee4,UNDRR DesInventar Nepal,1974,9,12,Western Region,Gorkha,UNKNOWN,RAIN,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-6793bde5-400f-4116-bf08-8719e5e3fbb7,UNDRR DesInventar Nepal,1974,9,13,Central Region,Chitawan,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-55bd533c-ec56-4979-8806-c86ab793fad3,UNDRR DesInventar Nepal,1974,9,13,Central Region,Kavre,UNKNOWN,HEAVY RAINS,5,0,4,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-2bcba585-d963-4b03-80dc-ff9e6c5b14ae,UNDRR DesInventar Nepal,1974,9,13,Central Region,Rasuwa,Thulogaon,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-26bd5868-f209-4160-96b9-e1ce504dedbc,UNDRR DesInventar Nepal,1974,9,13,Central Region,Chitawan,PIPLE,HEAVY RAINS,0,0,0,0,25,0,0,1000.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-0577078f-d9d4-4c60-ae28-ea8798c3cc41,UNDRR DesInventar Nepal,1974,9,13,Central Region,Lalitpur,UNKNOWN,HEAVY RAINS,0,0,0,260,45,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-c7015f4b-9c5e-46c9-8488-841f6bd8ad84,UNDRR DesInventar Nepal,1974,9,16,Eastern Region,Solukhumbu,Juving,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,True,True,True,True
desinventar-ed359fb1-e39b-4fa3-9ee6-e59f3f4bea78,UNDRR DesInventar Nepal,1974,9,18,Eastern Region,Sunsari,UNKNOWN,HEAVY RAINS,0,0,0,0,15,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-73f5d069-9e9f-4262-a1e5-4d0e4897efb5,UNDRR DesInventar Nepal,1974,9,19,Central Region,Chitawan,UNKNOWN,HEAVY RAINS,11,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-d82f4548-ff8e-4a3e-b3d1-ea7ff3277d4a,UNDRR DesInventar Nepal,1974,9,19,Central Region,Chitawan,KAULE,HEAVY RAINS,8,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-3df8e433-d9e2-47fc-96dd-ecd2e7e7132c,UNDRR DesInventar Nepal,1974,9,10,Central Region,Chitawan,UNKNOWN,HEAVY RAINS,7,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-879e81f5-9c95-4e70-a946-de3c9f933081,UNDRR DesInventar Nepal,1975,6,30,Central Region,Mahotari,Jaleswar Municipalit,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-b6643da3-d86a-4a2d-99c9-7e27bd08245e,UNDRR DesInventar Nepal,1975,7,26,Far Western Region,Kanchanpur,CHANDANI,HEAVY RAINS,0,0,0,127,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-4bbded9d-219e-4296-8428-504653c65663,UNDRR DesInventar Nepal,1974,8,31,Eastern Region,Saptari,UNKNOWN,HEAVY RAINS,0,0,0,180,10,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-ebaab774-a44f-46b4-8247-69dd58742c31,UNDRR DesInventar Nepal,1975,7,28,Central Region,Dhanusa,Janakpur Municipality,HEAVY RAINS,0,0,0,0,12,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-df0d6acf-87d2-4df6-8783-9dc9bee9c571,UNDRR DesInventar Nepal,1974,9,28,Central Region,Kavre,BANEPA MUNICIPALITY,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-7a9a74c5-ee3a-458b-830a-4f7ca7e14c3c,UNDRR DesInventar Nepal,1975,8,1,Eastern Region,Jhapa,UNKNOWN,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-9073a51e-9909-4d02-8c56-c3b28b3a29d6,UNDRR DesInventar Nepal,1975,7,5,Central Region,Kathmandu,KATHMANDU METROPOLITAN CITY,HEAVY RAINS,0,0,0,0,0,0,72,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-a0cefbcf-2e20-4395-b731-a91be461e0b2,UNDRR DesInventar Nepal,1975,8,13,Western Region,Syangja,PUTALIDHET NP,HEAVY RAINS,0,0,0,5000,0,3,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-f8e47d2f-2902-4365-b9e3-5b7406e0f237,UNDRR DesInventar Nepal,1975,8,25,Mid-Western Region,Banke,HOLIA,HEAVY RAINS,0,0,0,1230,0,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
desinventar-2e5371dc-4fcf-4f54-812a-cc8dcf2abd9a,UNDRR DesInventar Nepal,1975,8,25,Western Region,Gulmi,UNKNOWN,HEAVY RAINS,9,8,0,0,25,0,0,0.0,False,,,,,,,,,,,,,,,True,True,True,True
